class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
Bhujangasan,0.232967094,0.412521303,0.014117414,0.999831975,0.249328405,0.415512592,-0.006330634,0.999843419,0.251351714,0.418100953,-0.006426785,0.999849975,0.253551215,0.420769542,-0.006437657,0.999839008,0.250028849,0.41493997,0.038424417,0.999709904,0.252459019,0.416896939,0.03836314,0.999745667,0.255245745,0.418996841,0.038407173,0.999838352,0.262448847,0.445710272,-0.081631646,0.999788642,0.264843136,0.442991644,0.124039695,0.999884605,0.228049472,0.436540097,-0.013163738,0.999834716,0.228266627,0.435947001,0.045438774,0.999890745,0.24749282,0.540893435,-0.211284116,0.999979556,0.272136003,0.551159501,0.231396601,0.999960065,0.240213588,0.717086196,-0.262738585,0.97550863,0.263847381,0.719047368,0.222863987,0.188804954,0.208730146,0.907061696,-0.302016199,0.960848093,0.242945164,0.869318008,0.162722021,0.508703291,0.185069412,0.920595765,-0.362655461,0.934734166,0.220489502,0.881247342,0.160641044,0.504745364,0.179394752,0.919508994,-0.336247027,0.925947249,0.218657106,0.886951864,0.111621752,0.501839817,0.189912468,0.917900205,-0.295598328,0.888082385,0.229495317,0.886587262,0.138388246,0.478900701,0.367231786,0.834749222,-0.165640488,0.999011815,0.369972646,0.814634681,0.165421456,0.999079525,0.589530766,0.875200272,-0.173291579,0.964540184,0.57779628,0.861644626,0.163770422,0.280864239,0.799223244,0.840954065,-0.116468646,0.974132836,0.777317762,0.838320017,0.312450856,0.360174626,0.81987524,0.808842838,-0.110479437,0.963119328,0.799682796,0.809099376,0.324921161,0.506904483,0.869715333,0.915281236,-0.235283226,0.965184927,0.847967327,0.909960449,0.236105844,0.544143558
Vajrasana,0.568373203,0.364506423,0.014565867,0.999372303,0.578157842,0.344590634,-0.011071941,0.999410629,0.581470549,0.343915641,-0.01105709,0.999548674,0.585080266,0.343288511,-0.011059673,0.999315917,0.57527262,0.344684988,0.03606553,0.998888493,0.576649845,0.344076723,0.036094658,0.999244511,0.578334272,0.343319744,0.035990279,0.999468148,0.610405326,0.352912992,-0.086314805,0.999411941,0.602618635,0.350984275,0.12073566,0.999436498,0.580355048,0.389273107,-0.013057364,0.998453796,0.57674396,0.388249129,0.046975601,0.997166991,0.64460063,0.485129476,-0.245063588,0.9994964,0.62786454,0.487168849,0.236126825,0.997783542,0.630921006,0.674834192,-0.259323597,0.980754256,0.638643861,0.665675282,0.204678684,0.031219563,0.524748564,0.772823632,-0.103726007,0.8964504,0.579178631,0.766450107,0.020056715,0.045920905,0.503752649,0.796814859,-0.14200139,0.876282454,0.565096498,0.794151068,-0.000484951,0.06231527,0.493691444,0.789769113,-0.1276346,0.866732955,0.555458605,0.785223663,-0.041208468,0.060741536,0.500972867,0.781665683,-0.093837745,0.822717547,0.565385461,0.781131208,-0.005301416,0.065653399,0.653074384,0.796236396,-0.148094341,0.999949872,0.629514098,0.79000026,0.148068205,0.999903619,0.438996732,0.85990113,-0.165359974,0.995781898,0.441497892,0.854061544,0.276178539,0.211225435,0.646075904,0.873208582,0.06105753,0.948320091,0.637046635,0.863556623,0.343377352,0.087590396,0.658512175,0.857986212,0.081250772,0.822366893,0.654171169,0.842870891,0.338244021,0.089821592,0.722428679,0.889349222,0.168451279,0.958352327,0.724440157,0.885387599,0.391173065,0.160191983
Vajrasana,0.569413126,0.366199404,0.00406984,0.999388635,0.578651786,0.345599651,-0.021381631,0.999441564,0.582117856,0.345082492,-0.021371992,0.999568462,0.585916162,0.344512552,-0.021373857,0.999335229,0.575112224,0.3456164,0.025893563,0.998995662,0.57622838,0.344995052,0.025923735,0.999326169,0.577629566,0.344226778,0.025813628,0.999530733,0.611851394,0.353973836,-0.095786601,0.999487936,0.602869391,0.351491243,0.111868307,0.999555647,0.580776572,0.389193356,-0.023303477,0.998725355,0.57662338,0.388344169,0.036948569,0.997885108,0.645032883,0.486556619,-0.255412281,0.999429226,0.626934648,0.489435256,0.2286295,0.998104453,0.631408274,0.675424993,-0.268219054,0.981284738,0.63907063,0.665181577,0.191706508,0.040888384,0.524389744,0.774490714,-0.119257942,0.904604554,0.578843892,0.768947721,0.005819943,0.065269776,0.500911534,0.802541614,-0.160232052,0.887365758,0.566550612,0.793848276,-0.014848297,0.088929422,0.490133941,0.792451262,-0.14569737,0.878674388,0.562901914,0.790568352,-0.055184603,0.0871756,0.499738634,0.783344626,-0.110470772,0.840886414,0.567804933,0.782342553,-0.019302431,0.093570955,0.655957997,0.798668027,-0.152484208,0.999957681,0.630733669,0.789446056,0.152461618,0.999921262,0.438728034,0.862448931,-0.168157905,0.995284081,0.444666386,0.85251826,0.296561509,0.179778978,0.647767663,0.878395855,0.058369059,0.945681989,0.637812793,0.864168346,0.36038366,0.073101766,0.660405278,0.861427069,0.07896699,0.828863144,0.653393865,0.841514409,0.354392588,0.079796135,0.725178182,0.893759191,0.170664817,0.956981003,0.722788513,0.886220098,0.4046413,0.138018504
Anjaneyasana,0.449584007,0.254848868,-0.015842674,0.99920857,0.456611931,0.23136209,-0.054110419,0.99950701,0.459084451,0.230614319,-0.05410374,0.999216259,0.461628437,0.22966136,-0.054121025,0.999429643,0.455318868,0.231463701,0.006153095,0.999439597,0.456904948,0.231025875,0.006185712,0.998837292,0.458727539,0.230313241,0.006087902,0.999023795,0.484232098,0.230566338,-0.149498552,0.99923104,0.479885519,0.231382847,0.126421064,0.9985376,0.460873991,0.27054581,-0.045904681,0.996825278,0.458503008,0.271088481,0.033529423,0.996024191,0.524561226,0.311783254,-0.317935675,0.998074532,0.509747446,0.314974457,0.29471451,0.997980654,0.476852655,0.192941666,-0.503275096,0.991416097,0.475737989,0.210649773,0.401007235,0.138262406,0.464492261,0.081708126,-0.417996734,0.963946581,0.465842009,0.108691841,0.311365664,0.324796736,0.471846491,0.051224653,-0.461535156,0.93734169,0.473537296,0.07848265,0.305274695,0.361576676,0.478108019,0.050269824,-0.443298817,0.930128515,0.476657212,0.071393214,0.278734505,0.360315144,0.476082385,0.061400879,-0.40917626,0.920666337,0.474193335,0.080995157,0.290398031,0.395373315,0.539943755,0.641676486,-0.19787614,0.99982512,0.506648064,0.628821969,0.197641954,0.999912143,0.55186969,0.901044786,-0.301352441,0.991067111,0.356972158,0.637121439,0.301717579,0.914819956,0.729484677,0.874349415,-0.164501101,0.87724781,0.300236166,0.868995309,0.355644226,0.892748356,0.753172517,0.845558226,-0.146916568,0.89738059,0.314710259,0.920252562,0.358304143,0.930449605,0.782164693,0.912970603,-0.165347099,0.790228605,0.219500825,0.899092436,0.355237663,0.809214413
Bhadrasana,0.509967506,0.538837016,-0.594327688,0.999692261,0.517588019,0.513628185,-0.580875814,0.99988842,0.52289027,0.511841655,-0.580903172,0.999781728,0.527949572,0.509949327,-0.581061125,0.999812782,0.500771403,0.51313746,-0.583658576,0.999952912,0.494199336,0.511117697,-0.583803356,0.999928892,0.488109052,0.509242237,-0.583852172,0.999943376,0.533156395,0.505364478,-0.431213856,0.999542177,0.477141619,0.506866574,-0.442224681,0.999941587,0.518023074,0.553495705,-0.532730997,0.999968529,0.497782052,0.554871798,-0.535553098,0.999989688,0.576066852,0.594447315,-0.341438502,0.997944057,0.429958969,0.606915772,-0.358001083,0.999827504,0.594896734,0.74694562,-0.420706451,0.899667263,0.413798571,0.742166698,-0.475115001,0.946304977,0.547136188,0.837442815,-0.654414296,0.685537696,0.466570377,0.825800598,-0.726877928,0.878765166,0.530380726,0.868486464,-0.723473012,0.689851761,0.478014708,0.859412909,-0.793241858,0.880827248,0.519713759,0.846520007,-0.746450543,0.699680567,0.488639534,0.836321533,-0.813804924,0.876925945,0.523040354,0.833975196,-0.668724179,0.659375846,0.487140894,0.824759483,-0.738656282,0.84469223,0.554608822,0.814907491,0.009170603,0.997649431,0.46602121,0.817603469,-0.009629374,0.998954654,0.699586511,0.724235117,-0.194045335,0.95246017,0.314578801,0.71981436,-0.184366509,0.945020974,0.546178222,0.854604423,-0.138679802,0.787091255,0.469690949,0.867115438,-0.126824498,0.833148718,0.526462197,0.867200434,-0.127860799,0.672570944,0.489417315,0.880487978,-0.116794124,0.766477287,0.512001634,0.850393295,-0.223458081,0.715817273,0.502911627,0.900694907,-0.21408312,0.758628309
FoldPose,0.374559104,0.524317622,-0.213642031,0.934619069,0.357087165,0.521785855,-0.248012066,0.953713298,0.356159151,0.519482553,-0.247890636,0.94880265,0.355548799,0.517047465,-0.247808024,0.957769394,0.35656631,0.521208346,-0.20508647,0.944185317,0.355138958,0.518466711,-0.205235049,0.943059564,0.353793174,0.51529938,-0.205326527,0.953478932,0.355329871,0.489608794,-0.328163564,0.922554731,0.35127002,0.487940907,-0.143557519,0.894870937,0.38595131,0.507109702,-0.235464409,0.93570447,0.384845316,0.507120132,-0.178590685,0.920705318,0.402035415,0.443155229,-0.415650934,0.968313098,0.396505833,0.451104611,-0.006637965,0.991392255,0.412093729,0.610133708,-0.485368788,0.845497489,0.411802948,0.606421709,0.039121792,0.164885476,0.417321622,0.748107672,-0.398434281,0.540372014,0.416015059,0.746560693,-0.084519252,0.220852837,0.423848212,0.781986237,-0.445339769,0.474092096,0.419374138,0.777228892,-0.0924301,0.210850537,0.425962597,0.795476377,-0.42383185,0.475684434,0.422658384,0.786541581,-0.14242205,0.21787402,0.425211608,0.782827795,-0.388745248,0.447312564,0.423672438,0.776597738,-0.109439969,0.217273593,0.58013171,0.372212857,-0.138596386,0.96879071,0.56066525,0.380053997,0.138878345,0.978902042,0.55881393,0.606502652,-0.148547381,0.834391236,0.531618893,0.59538275,0.083531238,0.143113211,0.530228019,0.84707427,-0.111429609,0.912574768,0.528387666,0.834857821,0.146564573,0.276031613,0.550806582,0.901314795,-0.113253176,0.881155968,0.540735722,0.876911461,0.150352105,0.278042257,0.449984074,0.896006644,-0.247085124,0.911243856,0.448656172,0.887354016,0.06180327,0.322133511
Tadasana,0.534991086,0.202625975,-0.152330488,0.999490798,0.542300224,0.189132214,-0.115699925,0.999486029,0.545694828,0.189061984,-0.115685865,0.999223232,0.549145937,0.189122617,-0.115701377,0.999346316,0.529433548,0.190133959,-0.124447249,0.999420702,0.524428308,0.190840229,-0.124483511,0.999293566,0.519711137,0.191621825,-0.124513134,0.999473453,0.552605569,0.198811024,0.052055448,0.999472737,0.514121056,0.199316964,0.014107093,0.999619305,0.542203844,0.219795078,-0.091243744,0.999147773,0.526574194,0.219149664,-0.102686331,0.999148488,0.575976074,0.276021063,0.068218693,0.997317135,0.487168789,0.271572977,-0.033491049,0.998293698,0.585591555,0.170963988,-0.129722029,0.956940532,0.479099214,0.173390359,-0.359361708,0.989810526,0.55289042,0.080049194,-0.264233202,0.924519122,0.518986762,0.077782638,-0.542723775,0.977119565,0.546520472,0.058236729,-0.317497164,0.832426548,0.52893424,0.057049178,-0.610287607,0.936133385,0.542722583,0.058402203,-0.302984655,0.822682858,0.529182792,0.055328701,-0.5915488,0.929685771,0.54324615,0.06689401,-0.269151777,0.813432038,0.52737993,0.063115694,-0.546865225,0.924135566,0.553884029,0.537677884,0.019263158,0.999757767,0.491365522,0.536778271,-0.019357776,0.999765694,0.55484271,0.732293367,0.006939222,0.989639163,0.487557173,0.730368078,-0.018901501,0.987434387,0.559656203,0.923052251,0.186424345,0.985283077,0.499757946,0.923142254,0.16162008,0.985290766,0.549336553,0.944438577,0.193192393,0.867853224,0.507248044,0.947149396,0.168678403,0.838093698,0.578692317,0.97768265,0.003352207,0.971014082,0.482645214,0.978732288,-0.016593365,0.973295927
Bhujangasan,0.170869172,0.505236983,-0.015362985,0.999828875,0.175106302,0.481971413,-0.038627211,0.999870837,0.177348107,0.480321139,-0.038664378,0.999860942,0.179539546,0.47867626,-0.038688987,0.999878824,0.173924029,0.48156327,0.007811231,0.999785066,0.175214916,0.479623526,0.007722875,0.999779463,0.176473409,0.47766906,0.007703747,0.999865532,0.202151939,0.476200014,-0.117484137,0.999727488,0.198223427,0.474087745,0.095112585,0.999833345,0.185683161,0.519970357,-0.041410033,0.99975276,0.18381913,0.519603729,0.019054774,0.999758184,0.252098292,0.570804477,-0.239894748,0.999902964,0.270078689,0.562147498,0.209955737,0.999890029,0.23802793,0.739131927,-0.290764838,0.969356656,0.275638729,0.72627753,0.223749757,0.13046129,0.206920907,0.908954322,-0.268004835,0.936745048,0.258749753,0.872332036,0.123443283,0.334601313,0.178526089,0.921477497,-0.311581254,0.898588419,0.238455415,0.881292284,0.107762314,0.353817582,0.171485946,0.918211579,-0.291072726,0.890691757,0.238891393,0.887097538,0.063627854,0.347590059,0.183297753,0.916659057,-0.26068458,0.851674795,0.247198895,0.888270199,0.099091686,0.325246096,0.381675363,0.838756025,-0.153973743,0.998564482,0.376621306,0.819428086,0.153521508,0.998198092,0.59274292,0.876285672,-0.154721648,0.95970732,0.581010699,0.86000073,0.145648092,0.414857954,0.803525329,0.845244348,-0.100036919,0.987820923,0.781349301,0.837777972,0.268484592,0.604678333,0.823361576,0.812366605,-0.094580911,0.980064511,0.807775497,0.807906806,0.279552966,0.719587386,0.87234956,0.916192651,-0.198932245,0.984435797,0.845718861,0.900858164,0.209163114,0.776792049
Dhanurasana,0.224153519,0.708815455,-0.012243683,0.999834716,0.22632423,0.689715981,-0.036360946,0.999848425,0.228648037,0.688189268,-0.036365923,0.999895632,0.231038287,0.686627686,-0.036604099,0.99985069,0.225088209,0.688784659,0.005863474,0.999849677,0.226571158,0.686664045,0.005825063,0.99988687,0.228267044,0.684347332,0.005791444,0.999857545,0.252266616,0.679253876,-0.114228942,0.999902964,0.251419246,0.675416768,0.074548006,0.999885738,0.239899248,0.721270621,-0.039058872,0.999849856,0.237486482,0.720822513,0.015711801,0.999848485,0.324412614,0.73025012,-0.200846002,0.999960005,0.357389927,0.706286669,0.150134876,0.999731004,0.456488371,0.654370844,-0.198007017,0.951541364,0.479282916,0.639582336,0.187376335,0.187405363,0.58010149,0.582540333,-0.197614789,0.866309702,0.592388511,0.568477094,0.199286669,0.217572585,0.599230707,0.552472413,-0.220496535,0.799507916,0.614406228,0.52859962,0.213401958,0.204193532,0.610520899,0.563632905,-0.227042869,0.762784481,0.620877624,0.544134498,0.191061825,0.202832073,0.605458558,0.579291642,-0.198743612,0.739474952,0.613281667,0.563401818,0.187740102,0.201084018,0.551572382,0.851106882,-0.128753901,0.999525964,0.558880448,0.817477047,0.128876239,0.99955821,0.750266731,0.776851535,-0.169215351,0.991598368,0.740396142,0.761642218,0.092703991,0.172327429,0.606178164,0.559548795,0.059792541,0.921951532,0.608029842,0.555684209,0.368170559,0.160300344,0.59205991,0.567935109,0.087915413,0.940145016,0.591423452,0.556236207,0.399857581,0.214533731,0.598593414,0.435493141,0.091581605,0.853037596,0.604011536,0.437092185,0.405467987,0.216111988
FoldPose,0.382763684,0.518739581,-0.267808944,0.963166833,0.366057575,0.51585561,-0.297304451,0.968890667,0.365109801,0.513451934,-0.2972323,0.966969073,0.364343047,0.510933936,-0.297191143,0.973063588,0.365447611,0.515211105,-0.255753279,0.957440436,0.364031315,0.512176871,-0.25590995,0.956860602,0.362677723,0.508818984,-0.256006569,0.965856731,0.363072783,0.484425217,-0.369397789,0.950146258,0.35951376,0.482472718,-0.180029467,0.925689936,0.393603384,0.50204885,-0.286806762,0.961850882,0.392675996,0.501886189,-0.231821507,0.942596853,0.411833584,0.434131086,-0.451004505,0.977437854,0.403928757,0.453439683,-0.052369028,0.992136121,0.417354971,0.600676537,-0.55346179,0.889612317,0.415688992,0.610312343,-0.034418028,0.178301886,0.418856561,0.738812983,-0.495753288,0.693956792,0.416704565,0.753073156,-0.155714467,0.193239227,0.424191087,0.782206833,-0.554778934,0.632026136,0.418081701,0.794835627,-0.172459334,0.184121266,0.425991863,0.789835215,-0.530728638,0.631605506,0.420686007,0.801370323,-0.222439885,0.187428996,0.425128043,0.774248242,-0.488130182,0.580004096,0.422447115,0.788703263,-0.182785019,0.192013338,0.590475738,0.372337013,-0.145485774,0.967836142,0.567678809,0.388037533,0.145765424,0.974483192,0.556205213,0.605909407,-0.1657812,0.869640529,0.539312959,0.601478398,0.077808701,0.197426647,0.53158325,0.843602061,-0.104747713,0.940944254,0.529298484,0.837453961,0.156721532,0.294806629,0.544531643,0.887575448,-0.104236111,0.913983285,0.540704787,0.879749835,0.161894232,0.287362278,0.45783323,0.909441292,-0.23203139,0.943693161,0.471514523,0.89260143,0.067322858,0.352555186
Vajrasana,0.567127824,0.364905715,-0.120217457,0.999624848,0.575062513,0.343145698,-0.149732351,0.999579608,0.577938378,0.342508763,-0.149665579,0.999690711,0.581154525,0.342059404,-0.149606287,0.999519289,0.573141694,0.342942357,-0.100338779,0.999173999,0.574746847,0.342124581,-0.100313559,0.999464452,0.576643109,0.341506422,-0.100363813,0.999573052,0.606723607,0.352140427,-0.231588289,0.999443591,0.600955069,0.350247025,-0.014913328,0.999456346,0.579949021,0.390976816,-0.150045484,0.998842955,0.576948464,0.390204966,-0.08678963,0.998072326,0.634997368,0.486652642,-0.376866043,0.999667704,0.632204533,0.48502782,0.121933281,0.998697102,0.56431669,0.667609811,-0.392503232,0.989426553,0.600664496,0.661215067,0.10522487,0.028553633,0.462763488,0.781653404,-0.248573616,0.925049484,0.513991714,0.777079344,-0.049852289,0.032907024,0.437558591,0.813523829,-0.298094004,0.903418958,0.494373977,0.808001339,-0.057766624,0.042906281,0.431777388,0.808890581,-0.278134435,0.895807981,0.483848035,0.804922104,-0.111244701,0.041627597,0.438066006,0.801873326,-0.239488631,0.844081104,0.497473717,0.809372187,-0.078425921,0.043371875,0.64921385,0.798894286,-0.151064768,0.999933958,0.624803185,0.773327827,0.151071787,0.999867082,0.440734446,0.856438696,-0.188205943,0.997044981,0.440716177,0.814912438,0.304475933,0.257255435,0.635965347,0.874180198,0.048663341,0.961532116,0.633473396,0.848241091,0.373746932,0.093735263,0.648324311,0.854176521,0.071649931,0.842875242,0.64898026,0.83141011,0.368167877,0.087792806,0.721682608,0.888861835,0.176575273,0.966353953,0.715645492,0.897779763,0.434591949,0.162320763
Tadasana,0.53380841,0.203430161,-0.112151943,0.999461472,0.540982187,0.189700305,-0.074978642,0.999384642,0.544470251,0.18959038,-0.074964359,0.999061942,0.547938585,0.189589486,-0.075008966,0.999237359,0.527973115,0.190487996,-0.082590103,0.999303579,0.522996187,0.191042915,-0.082626894,0.999126852,0.518327653,0.191661671,-0.082676575,0.999378502,0.551468253,0.198519856,0.085968599,0.999387205,0.512697697,0.198685125,0.053602837,0.999551713,0.541140735,0.220396057,-0.053850122,0.998982608,0.525274038,0.219565719,-0.063673615,0.999010086,0.574900746,0.275786251,0.107893802,0.997709513,0.486078799,0.270762444,0.022523278,0.998433948,0.583314955,0.170728058,0.018656835,0.963991761,0.478992313,0.170536071,-0.213134557,0.990846038,0.55012995,0.079058051,0.001840455,0.925797105,0.518385589,0.076306559,-0.306854278,0.975371361,0.544616342,0.057746626,-0.033762783,0.827382743,0.528128684,0.054952417,-0.363433987,0.928441048,0.540919125,0.057696264,-0.024968095,0.818121076,0.528350234,0.054010328,-0.350837827,0.921782792,0.541334987,0.066202089,-0.002265519,0.81237781,0.526548505,0.062127396,-0.311938047,0.917380929,0.553821325,0.539326608,0.012939246,0.999752462,0.491504014,0.539109647,-0.012905071,0.999747932,0.55607152,0.731471062,-0.000809887,0.989198506,0.487431616,0.731088579,-0.012913411,0.986949503,0.559352696,0.921457708,0.178153142,0.98470813,0.501117826,0.923271,0.173433557,0.985913217,0.548922181,0.942973316,0.184699535,0.866842568,0.509071469,0.947910905,0.180653438,0.840306163,0.578712821,0.977540135,-0.004255586,0.970594049,0.482573211,0.97791189,-0.000404308,0.97408855
Dhanurasana,0.221479207,0.727684677,0.002019076,0.999915302,0.224133581,0.706483662,-0.020494917,0.999908924,0.226483852,0.704682887,-0.020459194,0.999938905,0.229020387,0.702962339,-0.020665614,0.999904692,0.222578093,0.705961287,0.015169801,0.999917388,0.22381857,0.703790307,0.015162085,0.999943852,0.225342363,0.701452255,0.015148029,0.999927938,0.249237016,0.695265114,-0.082146071,0.999936879,0.248406842,0.691808522,0.078052588,0.999949098,0.236962467,0.739432275,-0.017941546,0.999925017,0.233987182,0.739883244,0.028399527,0.999916077,0.316301465,0.747500181,-0.161452174,0.999976397,0.346584231,0.727705657,0.163912654,0.999891162,0.450342983,0.685221076,-0.144791022,0.968940258,0.478124231,0.668136179,0.192649215,0.215108469,0.58276403,0.630448103,-0.132985562,0.905819297,0.592511773,0.611082256,0.194420248,0.258230925,0.606997609,0.602212191,-0.149486631,0.841416061,0.621311724,0.578676999,0.206162065,0.225658834,0.617400944,0.613542855,-0.153886974,0.807421267,0.625529766,0.58061707,0.182915211,0.221037358,0.611788809,0.629146755,-0.132361025,0.797651708,0.61775136,0.600491583,0.182950795,0.219230741,0.554724157,0.853521466,-0.132315189,0.999838233,0.559479594,0.821066201,0.132439494,0.999824822,0.763846457,0.829703569,-0.167834073,0.996138036,0.757911563,0.811630189,0.090151876,0.201117277,0.613707006,0.624713957,0.095229022,0.9629668,0.617595732,0.619642258,0.40458855,0.171505809,0.595471978,0.635847926,0.127423897,0.963512063,0.599764764,0.621676564,0.440333605,0.23951523,0.606031001,0.488968432,0.176131159,0.926610947,0.608863771,0.494350135,0.489424229,0.248800546
FoldPose,0.382824361,0.51872915,-0.295938849,0.962448955,0.366130203,0.515788496,-0.331457436,0.967951715,0.365219176,0.513383687,-0.331362516,0.96583879,0.36450237,0.510851562,-0.331336439,0.972295523,0.365484327,0.515178263,-0.28894943,0.956361473,0.364068687,0.512165189,-0.289136291,0.955814779,0.362710416,0.508794487,-0.289271921,0.96537745,0.363368779,0.484328449,-0.417703688,0.947889805,0.359612793,0.482444078,-0.222533539,0.924806297,0.39378649,0.502045035,-0.319068551,0.960591316,0.392789841,0.501895845,-0.262421072,0.941089392,0.412298679,0.433746397,-0.489001334,0.976796031,0.403906345,0.453232288,-0.089179024,0.992380559,0.417461067,0.599759877,-0.573143303,0.885837078,0.415695041,0.609938979,-0.057776503,0.18173115,0.418817818,0.738781393,-0.520977676,0.684934616,0.416529089,0.752832413,-0.187335879,0.197495714,0.423888773,0.782305539,-0.581736803,0.624170303,0.417731225,0.794269741,-0.20559749,0.187882364,0.425432593,0.788896143,-0.563234031,0.623984396,0.420063347,0.800970495,-0.259563208,0.191465005,0.424579769,0.773019612,-0.516305506,0.572327375,0.421981275,0.788366735,-0.215578839,0.196452871,0.590582669,0.371967226,-0.145754799,0.967507839,0.563954294,0.386537373,0.146026164,0.974373162,0.556218684,0.605858207,-0.170544207,0.866825461,0.536898553,0.596779943,0.0869812,0.193907052,0.531591535,0.843503177,-0.104320385,0.939803898,0.529305875,0.837258935,0.190470725,0.290485173,0.54527384,0.887241006,-0.103547409,0.912441015,0.542085648,0.879714847,0.197726756,0.284009606,0.464991033,0.909250557,-0.232417792,0.942607522,0.472255468,0.890899539,0.108288385,0.351158768
Bhujangasan,0.170885831,0.505669951,0.000601987,0.99982208,0.174845353,0.482241005,-0.02184288,0.999863148,0.177033544,0.480472714,-0.021891056,0.999853075,0.179170698,0.478702039,-0.021931779,0.999872148,0.173704505,0.482010096,0.022778811,0.999771416,0.175030515,0.480052322,0.022698751,0.999764264,0.176355332,0.478035092,0.022683883,0.999856293,0.201190546,0.475813597,-0.097734272,0.999707103,0.197794259,0.473942459,0.106759883,0.999819875,0.185706884,0.519865155,-0.024297176,0.999741256,0.18387711,0.519627631,0.033798303,0.999745786,0.251375586,0.569392383,-0.219349384,0.999905884,0.269194245,0.561221004,0.217942283,0.999889612,0.238250494,0.737079561,-0.267094553,0.969647706,0.27499643,0.725463033,0.230897114,0.129203558,0.209606454,0.905943036,-0.24531135,0.935692489,0.259750187,0.870398641,0.133700624,0.329344183,0.18353489,0.919573545,-0.286229312,0.897169113,0.241198689,0.879942596,0.118140653,0.350034595,0.176182404,0.917060912,-0.266714394,0.889330626,0.241141513,0.88576287,0.075118326,0.344124466,0.187939316,0.915316463,-0.237911031,0.850077808,0.24929066,0.886388659,0.109866142,0.321598679,0.381222934,0.83783406,-0.150133178,0.998571575,0.375226289,0.81890738,0.149655774,0.998190582,0.591983438,0.875727475,-0.150161088,0.958914101,0.580425858,0.859988093,0.141595632,0.418572307,0.802418709,0.84483093,-0.100688241,0.988055229,0.780862093,0.837208688,0.257359058,0.611878335,0.823578358,0.813139677,-0.095584296,0.980323672,0.807609379,0.808388412,0.2676498,0.723300219,0.873158574,0.916028857,-0.198986083,0.984979212,0.843019664,0.897500157,0.198937193,0.782976449
Tadasana,0.534999907,0.201705948,-0.143536583,0.999623477,0.542600214,0.188608006,-0.107265219,0.999627054,0.54606545,0.18854107,-0.107244752,0.999440908,0.549527049,0.188556612,-0.107252084,0.999525607,0.529631495,0.189455301,-0.114346549,0.99957788,0.524640143,0.190092787,-0.114383243,0.999483943,0.519921243,0.190791667,-0.11440593,0.999607682,0.553409576,0.198554173,0.058460493,0.999629915,0.514505267,0.199044153,0.028670141,0.999716282,0.542462528,0.218988672,-0.083252519,0.999367535,0.526629806,0.218452647,-0.092410699,0.99935627,0.577438951,0.276673973,0.066477269,0.997597873,0.487063408,0.273968101,-0.018949598,0.998427331,0.586272359,0.170810997,-0.158753201,0.9617998,0.477519423,0.173529252,-0.352787912,0.9897331,0.55239737,0.080360204,-0.307603031,0.935206175,0.519182026,0.078137331,-0.554436028,0.978273332,0.545510411,0.058269683,-0.363957018,0.85356003,0.529482961,0.056564704,-0.623251796,0.939457357,0.542004228,0.058639668,-0.34716028,0.844385803,0.529918432,0.055452779,-0.603207231,0.933127284,0.542613089,0.067148022,-0.311685592,0.833909631,0.527873874,0.06364771,-0.558030009,0.927396655,0.55680424,0.536541581,0.015914051,0.999772191,0.492926508,0.536361098,-0.015966851,0.99978441,0.556342304,0.732493103,0.00062888,0.990120471,0.489868641,0.733171999,-0.021635856,0.987589002,0.56044656,0.924875677,0.166379362,0.984772146,0.499716461,0.92584914,0.153588861,0.984491169,0.550081432,0.945719123,0.172313422,0.8606233,0.507131696,0.949402034,0.15962629,0.830396056,0.578416705,0.979019403,-0.016842958,0.970203519,0.482646316,0.980659068,-0.024630262,0.971915662
