class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
Vajrasana,0.531817079,0.338184059,-0.123042904,0.999881506,0.543605566,0.315883934,-0.153331548,0.999851882,0.548109114,0.315150291,-0.153286055,0.999895155,0.552993953,0.314552397,-0.153210849,0.999850154,0.539215207,0.316080749,-0.106384262,0.999709666,0.540334046,0.315406501,-0.106365122,0.999788582,0.541482687,0.314622611,-0.10642352,0.999830604,0.582517922,0.32557255,-0.229523808,0.999821126,0.568418264,0.323964864,-0.023164624,0.999838471,0.547389627,0.366422087,-0.150911987,0.999736369,0.54208976,0.365859687,-0.090830214,0.999437988,0.623890758,0.467151821,-0.374159694,0.999845147,0.59570992,0.473056197,0.128082931,0.998958111,0.515561163,0.669213653,-0.395616233,0.99484545,0.532709777,0.665202498,0.11751803,0.099051222,0.404812515,0.820021331,-0.283039182,0.970809937,0.43329829,0.792466402,-0.014023194,0.072396941,0.38520354,0.862451613,-0.337415785,0.959406018,0.408467114,0.829083323,-0.018602407,0.077356987,0.379906774,0.864118814,-0.316622674,0.9564026,0.405411005,0.833244383,-0.074728042,0.076139331,0.385897219,0.853950322,-0.273606718,0.933036983,0.415239155,0.823834062,-0.043172348,0.080337204,0.640614629,0.835726976,-0.146501988,0.999928713,0.599602222,0.805198133,0.146565408,0.999828994,0.406592518,0.903380394,-0.197547227,0.996604085,0.404106528,0.853831172,0.290522426,0.287631035,0.627833486,0.923922837,0.050727516,0.957086444,0.611461341,0.89042002,0.366663069,0.081595048,0.641618848,0.892273307,0.07471811,0.86028409,0.629380405,0.866687894,0.361625224,0.089834109,0.708482742,0.928102791,0.19045189,0.959988594,0.692553043,0.914170682,0.434464931,0.151361376
Bhadrasana,0.523216844,0.417265594,-0.428491354,0.999512315,0.534003258,0.393202215,-0.409863293,0.999844134,0.540798426,0.392720997,-0.409939349,0.999754608,0.546093583,0.392747074,-0.410074383,0.999812007,0.510732234,0.395650208,-0.41054517,0.999907911,0.503248036,0.39647451,-0.410659939,0.999867618,0.497624964,0.397233635,-0.410720587,0.999886513,0.555742919,0.402702928,-0.266999364,0.999473274,0.489631653,0.407856941,-0.267693818,0.999788344,0.537632763,0.443557233,-0.373491526,0.999942362,0.511034608,0.447100818,-0.373643368,0.999967873,0.61322087,0.549761355,-0.224574775,0.99198997,0.440759599,0.558254838,-0.235255435,0.998720706,0.618529797,0.736657798,-0.303676844,0.826074481,0.446480691,0.732609093,-0.339272708,0.837392688,0.583637178,0.865189254,-0.536013484,0.671888053,0.492584318,0.855338871,-0.607729614,0.731623471,0.567041457,0.904643714,-0.598020434,0.699612319,0.504652143,0.895120025,-0.667482972,0.759467781,0.556242585,0.882525444,-0.62767303,0.725901127,0.516247511,0.877548337,-0.695205808,0.767686546,0.558614135,0.868081391,-0.551221669,0.716829717,0.514783978,0.863729775,-0.621554554,0.76470083,0.586225092,0.81852138,0.00526058,0.998251259,0.483929873,0.826392472,-0.005778788,0.998638809,0.766415477,0.754942179,-0.163321882,0.964065254,0.305018604,0.745347798,-0.132751241,0.944972694,0.587699294,0.884804428,-0.124857947,0.816869617,0.486528456,0.886270165,-0.090835489,0.81833446,0.564633548,0.888638079,-0.112708271,0.649627209,0.508071005,0.890635729,-0.078208908,0.720223248,0.542882144,0.886093676,-0.200462699,0.717439353,0.516400158,0.887171209,-0.172857061,0.769045293
FoldPose,0.333229512,0.437158644,-0.248646766,0.98234731,0.315362632,0.425525635,-0.28361401,0.980394363,0.315065414,0.421617091,-0.283525884,0.981801391,0.314695895,0.41760847,-0.283476472,0.984355569,0.31446749,0.429556876,-0.236755252,0.978995979,0.313585579,0.428677917,-0.236903757,0.980847359,0.312591136,0.427809536,-0.236950114,0.980928063,0.320539415,0.382509649,-0.350355864,0.970341623,0.316355139,0.394170195,-0.141861796,0.969227314,0.353040397,0.424146146,-0.265893221,0.977263629,0.352486551,0.42973578,-0.204400092,0.959799945,0.400186598,0.369622797,-0.439690053,0.994810402,0.395099938,0.368342251,0.032533932,0.991273582,0.442177713,0.560171187,-0.509118497,0.925663769,0.438856125,0.55560416,0.068153642,0.093430601,0.45778361,0.74532944,-0.45050925,0.871819317,0.455862194,0.741891205,-0.026136467,0.081138179,0.457601547,0.804639161,-0.507622361,0.830845058,0.452306449,0.788120449,-0.018103946,0.080506876,0.456274271,0.813155353,-0.470560938,0.823190928,0.453758478,0.800689459,-0.076358929,0.080129623,0.45862335,0.79846251,-0.436826617,0.776444256,0.458200157,0.790566146,-0.053471189,0.088815868,0.614224851,0.284453571,-0.154041842,0.974696219,0.595870614,0.28777951,0.154425412,0.969192624,0.580411077,0.556438386,-0.113373078,0.874001801,0.565439105,0.558836579,0.160829365,0.126836717,0.554362237,0.857150912,-0.037919909,0.959396482,0.553591549,0.836112976,0.255148858,0.241922796,0.56956917,0.890914619,-0.035119206,0.939559817,0.566889405,0.876596451,0.2625646,0.263741076,0.461486727,0.8969118,-0.164904505,0.947369933,0.464989275,0.885122597,0.172279209,0.271773905
Anjaneyasana,0.440744162,0.315988362,-0.049597032,0.999499023,0.451179981,0.295850277,-0.07185296,0.999773383,0.454517365,0.295678347,-0.071793452,0.999661624,0.457826197,0.295329422,-0.071808793,0.99977237,0.446115196,0.296080768,-0.020447437,0.99980706,0.446092933,0.29617545,-0.020242523,0.999624491,0.446014732,0.296154618,-0.02015241,0.99966538,0.477642715,0.303673059,-0.12478032,0.99974215,0.461190224,0.304085314,0.118282877,0.999255836,0.451394022,0.337287813,-0.067127191,0.998120308,0.445549548,0.337336659,0.002044578,0.997628868,0.51325649,0.384616166,-0.258527577,0.99814409,0.486392677,0.394310623,0.250246108,0.994729578,0.52543205,0.24790974,-0.405496687,0.991532624,0.508966327,0.271618962,0.297207177,0.046789601,0.558769286,0.139709979,-0.344311535,0.95493257,0.546177745,0.163989246,0.179566145,0.092667229,0.576360583,0.115917034,-0.378925502,0.921792567,0.566823006,0.137973338,0.154867589,0.115760632,0.580880284,0.117545739,-0.367616773,0.912281454,0.569060206,0.136730462,0.14562504,0.111645155,0.575027108,0.125924274,-0.339383066,0.906024933,0.561401308,0.146083117,0.163641393,0.124615476,0.540985227,0.705886483,-0.175655693,0.999831676,0.497969329,0.698010504,0.175134778,0.999802053,0.664464056,0.909937918,-0.347553223,0.999299943,0.349836379,0.659355044,0.32629019,0.963324428,0.854397416,0.856085896,-0.288987368,0.989196002,0.371040702,0.888232946,0.372389615,0.961898744,0.879733741,0.822044194,-0.281034321,0.970108211,0.393060416,0.918302596,0.371705145,0.965041459,0.889309108,0.932906091,-0.342597097,0.977988482,0.302697659,0.93243897,0.375705421,0.939352453
Anjaneyasana,0.431707948,0.324607044,-0.061540622,0.998768508,0.441437155,0.308802962,-0.092226833,0.999356925,0.444041789,0.308797568,-0.092093632,0.999140918,0.44642657,0.308561325,-0.092000231,0.999326408,0.440111816,0.309843004,-0.035172928,0.99939537,0.441766649,0.310695529,-0.034984212,0.998942018,0.443332106,0.311176836,-0.03494079,0.9989838,0.465768993,0.318395346,-0.180180386,0.999228537,0.461542547,0.318123668,0.086863339,0.998033643,0.442806065,0.341400981,-0.092380494,0.99561739,0.441468477,0.343443513,-0.015578158,0.99496299,0.497782052,0.396809042,-0.323458612,0.998113394,0.490263313,0.412407577,0.221417144,0.994759142,0.498667717,0.258058399,-0.50638926,0.993306398,0.490073502,0.290021807,0.289530396,0.038858272,0.529872417,0.139360428,-0.509859622,0.964837492,0.518219113,0.187004492,0.158296645,0.095770694,0.54600656,0.108068466,-0.562628746,0.940470815,0.535379708,0.154322013,0.13914448,0.130912855,0.551442742,0.108316474,-0.548251033,0.930725038,0.539795756,0.149402648,0.120780014,0.127574474,0.54722923,0.119336635,-0.506223977,0.918923855,0.53530395,0.159142032,0.139771849,0.144218519,0.53886354,0.716288805,-0.18276085,0.999716282,0.499658197,0.702677667,0.18233785,0.99969399,0.664576292,0.90874964,-0.363180876,0.999166965,0.345030397,0.659672558,0.333794326,0.947377801,0.853350341,0.854178846,-0.274725556,0.989031196,0.369998246,0.886422396,0.381927013,0.951911807,0.879008472,0.818406165,-0.263761431,0.97696656,0.392997593,0.918450236,0.381020069,0.9674927,0.893147647,0.931880355,-0.318621933,0.9787907,0.303100646,0.929942966,0.385621965,0.932360828
Anjaneyasana,0.423288643,0.32508266,-0.067978553,0.997925162,0.434345961,0.305497527,-0.09829805,0.999042273,0.437538296,0.30551824,-0.098233826,0.998702824,0.440463394,0.305431902,-0.098200038,0.999038041,0.43071422,0.305634797,-0.041176628,0.999113798,0.431346267,0.305905193,-0.040998347,0.99841845,0.431897789,0.306012779,-0.040967856,0.99841547,0.459453434,0.313767254,-0.183569118,0.998895288,0.448972076,0.314048976,0.084818698,0.99690944,0.435269982,0.344120145,-0.097836025,0.994320512,0.431168169,0.344988704,-0.021071268,0.993409514,0.497561038,0.393754601,-0.331150979,0.99697268,0.477363437,0.410611123,0.224255562,0.99254334,0.493577063,0.262389302,-0.555401504,0.991034269,0.486881346,0.291482359,0.29319042,0.027162842,0.519387841,0.14188844,-0.600118041,0.959980667,0.509211898,0.182976574,0.177602202,0.074030913,0.530507803,0.110043868,-0.659503043,0.935487151,0.522545636,0.151654348,0.160958812,0.108698882,0.533168375,0.108928725,-0.643049359,0.925323367,0.523346663,0.145854548,0.140903428,0.106165685,0.529694915,0.120127656,-0.597038329,0.908961952,0.51981473,0.155136928,0.158898771,0.118878327,0.54029882,0.71162498,-0.18472138,0.99977833,0.495797336,0.699868143,0.184260577,0.999705613,0.66303575,0.909168839,-0.346300125,0.99912858,0.349199504,0.658971071,0.341024131,0.954286933,0.850680649,0.853506744,-0.232101589,0.986207485,0.370011508,0.886045218,0.370339036,0.949135065,0.876722455,0.819065869,-0.216748238,0.971527755,0.3923814,0.918806374,0.368287623,0.963503122,0.889442146,0.938725531,-0.263244629,0.969282329,0.301927149,0.931028962,0.370104015,0.915087342
Vajrasana,0.511401355,0.338332802,-0.043630209,0.999890029,0.521040797,0.313037217,-0.072936751,0.99985981,0.524569631,0.311739355,-0.072930746,0.999899447,0.528269887,0.310699046,-0.072840832,0.999858439,0.517793953,0.314117908,-0.023820592,0.999716222,0.519124508,0.313250452,-0.023806576,0.999803782,0.520724416,0.312456548,-0.023908474,0.999855101,0.556952536,0.317708462,-0.151386142,0.999811709,0.545935154,0.317233294,0.062808171,0.999852538,0.526997089,0.36357373,-0.071930908,0.99975127,0.523109436,0.363924772,-0.009198252,0.999445319,0.602791429,0.448580831,-0.311886132,0.99990356,0.576275229,0.458010226,0.208039969,0.999242902,0.505944014,0.661695242,-0.339200646,0.992487907,0.521223426,0.65840888,0.195985541,0.078597799,0.402276129,0.820278049,-0.220312402,0.965344548,0.426033646,0.794860721,0.058620799,0.084454231,0.384681404,0.862555265,-0.269824505,0.954774916,0.400698423,0.83282733,0.053562474,0.091135576,0.378282011,0.864568114,-0.246777028,0.951132238,0.398843944,0.839126348,-0.002416625,0.090237014,0.384119987,0.854562402,-0.209241509,0.924659729,0.408327729,0.830254018,0.028685432,0.096152849,0.637178421,0.819024444,-0.149398804,0.999933422,0.595543027,0.795570612,0.149395987,0.99983263,0.407653004,0.903043985,-0.186214775,0.995830774,0.408210039,0.853466928,0.283804744,0.241549388,0.6346457,0.921332717,0.048612349,0.968796134,0.616158009,0.893962264,0.372616589,0.086067781,0.647695482,0.892681658,0.069999658,0.887137234,0.636588573,0.867811918,0.368434429,0.106810004,0.709474564,0.927429378,0.169041246,0.97208941,0.694667518,0.912145555,0.437669218,0.183949471
FoldPose,0.336061537,0.425601989,-0.160470381,0.995087981,0.320018113,0.412010163,-0.187322348,0.993500531,0.320000023,0.408229291,-0.187229842,0.994274318,0.320023179,0.404163092,-0.187135324,0.994639516,0.318780959,0.415037721,-0.139613479,0.992855906,0.317941576,0.413477451,-0.139662802,0.993892789,0.316983163,0.411690712,-0.1396036,0.993843019,0.327653587,0.370825201,-0.202292845,0.988266826,0.323123932,0.380770564,-0.041664172,0.988658071,0.356746614,0.415177792,-0.156216562,0.990130603,0.35534516,0.4193362,-0.115249991,0.981990933,0.407028198,0.364324033,-0.304600149,0.994162142,0.41334042,0.365163416,0.118287385,0.989007473,0.435401738,0.560608208,-0.390256464,0.93490696,0.444990396,0.549905777,0.136052087,0.117479481,0.448409468,0.744345367,-0.331757158,0.906928778,0.452018887,0.738128304,0.05312233,0.103846498,0.448866695,0.799077153,-0.38073191,0.880830705,0.452577293,0.787231386,0.058468919,0.099445373,0.448959172,0.807492256,-0.340339422,0.873573005,0.453149796,0.797050774,0.01299418,0.099606164,0.451515257,0.795411885,-0.316516936,0.841036916,0.456622303,0.789582074,0.030321021,0.106686041,0.625902653,0.286292136,-0.137765944,0.983585715,0.611694336,0.285937697,0.138253272,0.978725731,0.584421575,0.559641242,-0.095104791,0.863681614,0.576313496,0.559217215,0.1233363,0.162384734,0.552267551,0.857376993,-0.038909074,0.961853802,0.552644849,0.840813637,0.193091437,0.322244674,0.564528108,0.899599314,-0.037460886,0.943096578,0.56309396,0.884092271,0.19678013,0.320823699,0.452322066,0.893826425,-0.165056154,0.956809223,0.459931552,0.88182044,0.09904854,0.337672591
Anjaneyasana,0.432062715,0.320771992,-0.143497139,0.997407377,0.441971004,0.301270872,-0.157095715,0.998804569,0.445292234,0.301518321,-0.157056943,0.9981547,0.44849968,0.301614583,-0.157097995,0.998679519,0.436329752,0.301133543,-0.108230993,0.999059021,0.435679108,0.301415384,-0.108044066,0.998110592,0.434738964,0.301609159,-0.107998215,0.998155773,0.465239584,0.311095774,-0.160369128,0.99839586,0.447958767,0.311702192,0.066251852,0.995901644,0.442621619,0.34142977,-0.148380682,0.988207877,0.436131805,0.341598362,-0.0843677,0.987855732,0.504895926,0.38683942,-0.284939468,0.993800819,0.470202148,0.405134469,0.216908723,0.987976134,0.503213048,0.258499652,-0.505406201,0.987163246,0.481500626,0.291005105,0.261250347,0.030107245,0.528350413,0.138170063,-0.533750415,0.944193125,0.512526631,0.178012446,0.157601893,0.072229542,0.53964895,0.109419309,-0.585318983,0.909689784,0.527983725,0.148982376,0.138182357,0.097436674,0.541095734,0.108565338,-0.56609273,0.898302734,0.526575446,0.146830365,0.126982301,0.091958955,0.537098289,0.118596576,-0.52966851,0.881574631,0.522750497,0.155158624,0.142456204,0.100463942,0.538486063,0.710367858,-0.172022074,0.99970001,0.490328461,0.699291646,0.171493262,0.999650657,0.66256386,0.909826875,-0.320810229,0.998706698,0.346109271,0.659052134,0.289964914,0.96200186,0.850790322,0.853291512,-0.191777021,0.980879545,0.370178223,0.886205614,0.306200802,0.953738689,0.876157939,0.820038915,-0.175487146,0.954075873,0.392449081,0.918429554,0.304551303,0.96425736,0.883541584,0.939057708,-0.222310945,0.956947207,0.303741515,0.931472242,0.306525409,0.916635692
Anjaneyasana,0.437597364,0.328856289,-0.06839449,0.998473406,0.445807368,0.309635758,-0.097720154,0.999258816,0.448307574,0.309666246,-0.097613759,0.999025762,0.450701416,0.309484005,-0.097537011,0.999233365,0.443920195,0.310471058,-0.041679867,0.999300838,0.444998652,0.31125769,-0.041489463,0.998776376,0.446033955,0.311698407,-0.041441035,0.998768091,0.469501823,0.318062633,-0.182381064,0.999130487,0.461804539,0.318959147,0.081479549,0.99764365,0.447594166,0.345996052,-0.097656652,0.995333076,0.445546716,0.347822517,-0.021876674,0.994531751,0.504595876,0.395483524,-0.325693309,0.997799993,0.492566168,0.414160907,0.215397209,0.994153023,0.500615239,0.260105073,-0.540357232,0.992745638,0.494762123,0.297471434,0.273870915,0.030252194,0.530668974,0.142303392,-0.575397789,0.964322388,0.520221412,0.185273245,0.137442559,0.079990782,0.54478544,0.111875765,-0.635322034,0.941375375,0.536407471,0.152521148,0.118761919,0.117283136,0.549118996,0.111990049,-0.616731822,0.931079268,0.538974345,0.148371875,0.097424783,0.114845246,0.544949889,0.123225011,-0.571595728,0.91612643,0.534666479,0.158773661,0.11775367,0.129369617,0.539855182,0.715942144,-0.181601644,0.999743462,0.500489116,0.702490628,0.181158379,0.999700546,0.665961623,0.909850001,-0.357459396,0.999105871,0.346939236,0.659290314,0.330922723,0.951048136,0.853654027,0.85435158,-0.2541444,0.987519264,0.370038331,0.88703686,0.381169885,0.947111309,0.878721356,0.819084764,-0.241388991,0.975143075,0.392666221,0.920564294,0.380028456,0.96389991,0.891165078,0.924528718,-0.298305392,0.97421217,0.300231576,0.929919302,0.377957344,0.919135809
Bhujangasan,0.21173656,0.404445171,-0.261388719,0.999886811,0.225608781,0.379978299,-0.242664889,0.999873042,0.231045753,0.378597438,-0.242766812,0.999843419,0.236820787,0.377159029,-0.242901772,0.999859691,0.214435428,0.382769644,-0.211340263,0.999868333,0.212214783,0.383017659,-0.211368844,0.999838233,0.209786817,0.383190036,-0.211281776,0.999885559,0.25780347,0.385087758,-0.15270102,0.99972719,0.227624506,0.388153136,-0.009852941,0.999812663,0.225888059,0.433410287,-0.228543714,0.999729693,0.21438618,0.432394534,-0.18759881,0.999836087,0.276685447,0.501900077,-0.269823432,0.999903381,0.296597064,0.504029095,0.197850153,0.999887347,0.284773529,0.722926021,-0.372009605,0.990320146,0.316011608,0.714226782,0.217911959,0.08733619,0.232049257,0.940143228,-0.379100949,0.976130784,0.276647747,0.892099023,0.128110617,0.27246049,0.19001165,0.949628174,-0.429104239,0.953354836,0.250953287,0.893793821,0.11765597,0.298386663,0.182250291,0.939173698,-0.388988227,0.951813877,0.242840007,0.897530317,0.078506425,0.28600204,0.198463514,0.937148452,-0.363916606,0.925839722,0.25466007,0.901443541,0.10707631,0.256904334,0.430792987,0.841671407,-0.17023772,0.999547243,0.441504538,0.819348633,0.169331864,0.999161065,0.674464822,0.897460103,-0.155706093,0.94151479,0.676666737,0.870380819,0.202747613,0.253741026,0.900587678,0.851166844,-0.081072405,0.979633093,0.871434391,0.829209387,0.360637426,0.4198277,0.939722657,0.805274069,-0.07148838,0.975333512,0.899165034,0.810000718,0.374277741,0.571431279,0.94585979,0.915517628,-0.158812776,0.974404216,0.917168796,0.895326912,0.313582271,0.609653413
Vajrasana,0.533573985,0.341665059,-0.129729599,0.999917984,0.545032263,0.31852299,-0.157512218,0.999890745,0.549640536,0.31749326,-0.157469422,0.999916434,0.554516673,0.316628039,-0.157390505,0.999870777,0.540365756,0.31926918,-0.111438476,0.999819279,0.541056097,0.318689257,-0.111421779,0.999853015,0.540820718,0.318016738,-0.111490369,0.99986589,0.584513307,0.327008516,-0.22066319,0.999842584,0.567593277,0.32622996,-0.020752691,0.999855697,0.549475968,0.369862974,-0.152413636,0.999720931,0.543701768,0.36923784,-0.093606845,0.999444366,0.626474738,0.467021853,-0.361802042,0.999627411,0.596489012,0.471361965,0.129480362,0.998519897,0.515482903,0.669325948,-0.390097439,0.993603945,0.534776866,0.664547145,0.116479076,0.097102091,0.405635059,0.819296479,-0.284933418,0.960073233,0.438879788,0.793263197,-0.015097253,0.070217662,0.384926498,0.861108422,-0.339753568,0.942880213,0.413512141,0.829142809,-0.02250101,0.0782791,0.379764676,0.862163842,-0.319040209,0.940949798,0.413549334,0.829586029,-0.07628727,0.077348828,0.386104226,0.852616072,-0.275653183,0.916724563,0.420603603,0.824045539,-0.043312285,0.082287803,0.640994787,0.835205376,-0.144200563,0.999894619,0.597723126,0.805445075,0.144231856,0.999792457,0.406591266,0.904230535,-0.195896506,0.994341195,0.403536886,0.854333282,0.276457548,0.285756141,0.628552318,0.922922909,0.047401417,0.923253775,0.611452341,0.889755368,0.353801191,0.073715486,0.642148376,0.891598165,0.070736364,0.808609605,0.632261276,0.865593553,0.349798977,0.080162711,0.709298015,0.928709745,0.177508444,0.930429935,0.694148421,0.915084541,0.413701922,0.127464473
Vajrasana,0.532609105,0.335199475,-0.109741189,0.999897361,0.544556141,0.311692834,-0.138656899,0.999870598,0.548365951,0.310765833,-0.138622105,0.999908745,0.552345693,0.30999586,-0.138539612,0.99987179,0.54149425,0.312340558,-0.091238149,0.999742031,0.542992771,0.311725795,-0.091214299,0.999821901,0.54471904,0.311077803,-0.091287673,0.999865174,0.580728769,0.321150094,-0.215648249,0.999839902,0.571255922,0.319732457,-0.008701213,0.999870062,0.546623528,0.362541676,-0.137867719,0.999785364,0.542714953,0.363411129,-0.077372439,0.999543309,0.625587046,0.467919469,-0.363140076,0.999892652,0.600022912,0.472304672,0.13674809,0.999111593,0.519770741,0.667705297,-0.37941727,0.994343877,0.538944602,0.663801372,0.128170162,0.095990755,0.406334162,0.818075955,-0.2597875,0.973457038,0.434619725,0.792282283,-0.002510713,0.084332556,0.386834502,0.860851228,-0.312404096,0.963843167,0.408309162,0.830346406,-0.008060771,0.090074793,0.38141337,0.862819612,-0.292813957,0.96044296,0.40782389,0.834247291,-0.064999744,0.088674426,0.387088537,0.852335274,-0.250496686,0.937921584,0.416706979,0.825485945,-0.031948898,0.093624942,0.641022205,0.836809397,-0.14332363,0.999942422,0.601500273,0.804407179,0.143372521,0.99985534,0.407129824,0.901557505,-0.192862287,0.997173488,0.406570196,0.848843634,0.287926465,0.289941579,0.629501522,0.923280597,0.052885212,0.966562092,0.614863813,0.890448391,0.357414991,0.089160949,0.642487466,0.893285334,0.07684157,0.876895905,0.633269727,0.867852449,0.352167636,0.097648531,0.709552884,0.928210914,0.190465316,0.968414128,0.692679048,0.912848592,0.423939854,0.17498529
